date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
10:23:52	275713/275713	---M--	200	added ('OK')	image/png	date:Wed,%2015%20Jan%202020%2012:11:47%20GMT	https://sunup.edu.bd/wp-content/uploads/2020/01/mb.png	C:/My%20Web%20Sites/MHTZ%20Education/sunup.edu.bd/wp-content/uploads/2020/01/mb.png	(from https://sunup.edu.bd/mujib-borsho-2020/)
10:23:54	604273/604273	---M--	200	added ('OK')	image/jpeg	date:Tue,%2021%20Jan%202020%2007:04:05%20GMT	https://sunup.edu.bd/wp-content/uploads/2020/01/20200110_150244-scaled.jpg	C:/My%20Web%20Sites/MHTZ%20Education/sunup.edu.bd/wp-content/uploads/2020/01/20200110_150244-scaled.jpg	(from https://sunup.edu.bd/mujib-borsho-2020/)
10:23:59	213732/213732	---M--	200	added ('OK')	image/jpeg	date:Tue,%2021%20Jan%202020%2007:11:58%20GMT	https://sunup.edu.bd/wp-content/uploads/2020/01/20200110_150916-1024x799.jpg	C:/My%20Web%20Sites/MHTZ%20Education/sunup.edu.bd/wp-content/uploads/2020/01/20200110_150916-1024x799.jpg	(from https://sunup.edu.bd/mujib-borsho-2020/)
10:23:59	716333/716333	---M--	200	added ('OK')	image/jpeg	date:Tue,%2021%20Jan%202020%2007:06:19%20GMT	https://sunup.edu.bd/wp-content/uploads/2020/01/20200110_150346-scaled.jpg	C:/My%20Web%20Sites/MHTZ%20Education/sunup.edu.bd/wp-content/uploads/2020/01/20200110_150346-scaled.jpg	(from https://sunup.edu.bd/mujib-borsho-2020/)
10:24:01	183761/183761	---M--	200	added ('OK')	image/jpeg	date:Tue,%2021%20Jan%202020%2007:15:39%20GMT	https://sunup.edu.bd/wp-content/uploads/2020/01/20200110_151953-1024x768.jpg	C:/My%20Web%20Sites/MHTZ%20Education/sunup.edu.bd/wp-content/uploads/2020/01/20200110_151953-1024x768.jpg	(from https://sunup.edu.bd/mujib-borsho-2020/)
10:24:03	142747/142747	---M--	200	added ('OK')	image/jpeg	date:Tue,%2021%20Jan%202020%2007:20:23%20GMT	https://sunup.edu.bd/wp-content/uploads/2020/01/20200110_215819-1024x906.jpg	C:/My%20Web%20Sites/MHTZ%20Education/sunup.edu.bd/wp-content/uploads/2020/01/20200110_215819-1024x906.jpg	(from https://sunup.edu.bd/mujib-borsho-2020/)
10:24:05	176265/176265	---M--	200	added ('OK')	image/jpeg	date:Tue,%2021%20Jan%202020%2007:13:54%20GMT	https://sunup.edu.bd/wp-content/uploads/2020/01/20200110_151930-1024x768.jpg	C:/My%20Web%20Sites/MHTZ%20Education/sunup.edu.bd/wp-content/uploads/2020/01/20200110_151930-1024x768.jpg	(from https://sunup.edu.bd/mujib-borsho-2020/)
10:24:05	206183/206183	---M--	200	added ('OK')	image/jpeg	date:Tue,%2021%20Jan%202020%2007:17:43%20GMT	https://sunup.edu.bd/wp-content/uploads/2020/01/20200110_153628-1024x990.jpg	C:/My%20Web%20Sites/MHTZ%20Education/sunup.edu.bd/wp-content/uploads/2020/01/20200110_153628-1024x990.jpg	(from https://sunup.edu.bd/mujib-borsho-2020/)
10:24:07	104136/104136	---M--	200	added ('OK')	image/jpeg	date:Tue,%2021%20Jan%202020%2007:02:35%20GMT	https://sunup.edu.bd/wp-content/uploads/2020/01/20200110_145356-1024x637.jpg	C:/My%20Web%20Sites/MHTZ%20Education/sunup.edu.bd/wp-content/uploads/2020/01/20200110_145356-1024x637.jpg	(from https://sunup.edu.bd/mujib-borsho-2020/)
10:24:08	33043/33043	---M-Z	200	added ('OK')	application/javascript	date:Sun,%2006%20Dec%202020%2013:41:28%20GMT	https://sunup.edu.bd/wp-content/themes/flatsome/assets/libs/packery.pkgd.min.js?ver=3.13.0	C:/My%20Web%20Sites/MHTZ%20Education/sunup.edu.bd/wp-content/themes/flatsome/assets/libs/packery.pkgd.min7ff8.js	(from https://sunup.edu.bd/mujib-borsho-2020/)
10:24:08	152390/152390	---M--	200	added ('OK')	image/jpeg	date:Tue,%2021%20Jan%202020%2007:01:13%20GMT	https://sunup.edu.bd/wp-content/uploads/2020/01/20200110_145011-1024x789.jpg	C:/My%20Web%20Sites/MHTZ%20Education/sunup.edu.bd/wp-content/uploads/2020/01/20200110_145011-1024x789.jpg	(from https://sunup.edu.bd/mujib-borsho-2020/)
10:24:09	47372/47372	---MC-	200	added ('OK')	application/json	date:Fri,%2021%20Oct%202022%2004:24:09%20GMT	https://sunup.edu.bd/wp-json/wp/v2/pages/1661	C:/My%20Web%20Sites/MHTZ%20Education/sunup.edu.bd/wp-json/wp/v2/pages/1661.json	(from https://sunup.edu.bd/pitha-uthsob-2020/)
10:24:10	818168/818168	---M--	200	added ('OK')	image/jpeg	date:Tue,%2021%20Jan%202020%2007:09:36%20GMT	https://sunup.edu.bd/wp-content/uploads/2020/01/20200110_150347-scaled.jpg	C:/My%20Web%20Sites/MHTZ%20Education/sunup.edu.bd/wp-content/uploads/2020/01/20200110_150347-scaled.jpg	(from https://sunup.edu.bd/mujib-borsho-2020/)
10:24:10	2456/2456	---M--	200	added ('OK')	application/json	date:Fri,%2021%20Oct%202022%2004:24:10%20GMT	https://sunup.edu.bd/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fsunup.edu.bd%2Fpitha-uthsob-2020%2F	C:/My%20Web%20Sites/MHTZ%20Education/sunup.edu.bd/wp-json/oembed/1.0/embed15ba.json	(from https://sunup.edu.bd/pitha-uthsob-2020/)
10:24:10	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2021%20Oct%202022%2004:24:10%20GMT	https://sunup.edu.bd/?p=1661	C:/My%20Web%20Sites/MHTZ%20Education/sunup.edu.bd/index2136.html	(from https://sunup.edu.bd/pitha-uthsob-2020/)
10:24:12	2526/2526	---M-Z	200	added ('OK')	text/xml	date:Fri,%2021%20Oct%202022%2004:24:11%20GMT	https://sunup.edu.bd/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fsunup.edu.bd%2Fpitha-uthsob-2020%2F&format=xml	C:/My%20Web%20Sites/MHTZ%20Education/sunup.edu.bd/wp-json/oembed/1.0/embed8936	(from https://sunup.edu.bd/pitha-uthsob-2020/)
10:24:15	147994/147994	---M--	200	added ('OK')	image/jpeg	date:Wed,%2019%20Feb%202020%2005:13:54%20GMT	https://sunup.edu.bd/wp-content/uploads/2020/02/Pitha-Uthsob-2020-SunUp-.jpg	C:/My%20Web%20Sites/MHTZ%20Education/sunup.edu.bd/wp-content/uploads/2020/02/Pitha-Uthsob-2020-SunUp-.jpg	(from https://sunup.edu.bd/pitha-uthsob-2020/)
10:24:15	246035/246035	---M--	200	added ('OK')	image/jpeg	date:Wed,%2019%20Feb%202020%2005:13:56%20GMT	https://sunup.edu.bd/wp-content/uploads/2020/02/Pitha-Uthsob-2020-SunUp-1-1.jpg	C:/My%20Web%20Sites/MHTZ%20Education/sunup.edu.bd/wp-content/uploads/2020/02/Pitha-Uthsob-2020-SunUp-1-1.jpg	(from https://sunup.edu.bd/pitha-uthsob-2020/)
10:24:16	266828/266828	---M--	200	added ('OK')	image/jpeg	date:Wed,%2019%20Feb%202020%2005:13:58%20GMT	https://sunup.edu.bd/wp-content/uploads/2020/02/Pitha-Uthsob-2020-SunUp-1-2.jpg	C:/My%20Web%20Sites/MHTZ%20Education/sunup.edu.bd/wp-content/uploads/2020/02/Pitha-Uthsob-2020-SunUp-1-2.jpg	(from https://sunup.edu.bd/pitha-uthsob-2020/)
10:24:16	34652/34652	---MC-	200	added ('OK')	application/json	date:Fri,%2021%20Oct%202022%2004:24:16%20GMT	https://sunup.edu.bd/wp-json/wp/v2/pages/1694	C:/My%20Web%20Sites/MHTZ%20Education/sunup.edu.bd/wp-json/wp/v2/pages/1694.json	(from https://sunup.edu.bd/annual-picnic-2020/)
10:24:17	2461/2461	---M--	200	added ('OK')	application/json	date:Fri,%2021%20Oct%202022%2004:24:16%20GMT	https://sunup.edu.bd/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fsunup.edu.bd%2Fannual-picnic-2020%2F	C:/My%20Web%20Sites/MHTZ%20Education/sunup.edu.bd/wp-json/oembed/1.0/embed43a4.json	(from https://sunup.edu.bd/annual-picnic-2020/)
10:24:17	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2021%20Oct%202022%2004:24:17%20GMT	https://sunup.edu.bd/?p=1694	C:/My%20Web%20Sites/MHTZ%20Education/sunup.edu.bd/index320d.html	(from https://sunup.edu.bd/annual-picnic-2020/)
10:24:17	2531/2531	---M-Z	200	added ('OK')	text/xml	date:Fri,%2021%20Oct%202022%2004:24:17%20GMT	https://sunup.edu.bd/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fsunup.edu.bd%2Fannual-picnic-2020%2F&format=xml	C:/My%20Web%20Sites/MHTZ%20Education/sunup.edu.bd/wp-json/oembed/1.0/embed6689	(from https://sunup.edu.bd/annual-picnic-2020/)
10:24:21	293947/293947	---M--	200	added ('OK')	image/jpeg	date:Wed,%2019%20Feb%202020%2006:13:22%20GMT	https://sunup.edu.bd/wp-content/uploads/2020/02/Annual-Picnic-SunUp-International-School-College-Kushtia.jpg	C:/My%20Web%20Sites/MHTZ%20Education/sunup.edu.bd/wp-content/uploads/2020/02/Annual-Picnic-SunUp-International-School-College-Kushtia.jpg	(from https://sunup.edu.bd/annual-picnic-2020/)
10:24:22	383699/383699	---M--	200	added ('OK')	image/jpeg	date:Wed,%2019%20Feb%202020%2006:13:31%20GMT	https://sunup.edu.bd/wp-content/uploads/2020/02/Annual-Picnic-SunUp-International-School-College-Kushtia_3.jpg	C:/My%20Web%20Sites/MHTZ%20Education/sunup.edu.bd/wp-content/uploads/2020/02/Annual-Picnic-SunUp-International-School-College-Kushtia_3.jpg	(from https://sunup.edu.bd/annual-picnic-2020/)
10:24:23	357772/357772	---M--	200	added ('OK')	image/jpeg	date:Wed,%2019%20Feb%202020%2006:13:26%20GMT	https://sunup.edu.bd/wp-content/uploads/2020/02/Annual-Picnic-SunUp-International-School-College-Kushtia_2.jpg	C:/My%20Web%20Sites/MHTZ%20Education/sunup.edu.bd/wp-content/uploads/2020/02/Annual-Picnic-SunUp-International-School-College-Kushtia_2.jpg	(from https://sunup.edu.bd/annual-picnic-2020/)
10:24:23	287766/287766	---M--	200	added ('OK')	image/jpeg	date:Wed,%2019%20Feb%202020%2006:13:35%20GMT	https://sunup.edu.bd/wp-content/uploads/2020/02/Annual-Picnic-SunUp-International-School-College-Kushtia_4.jpg	C:/My%20Web%20Sites/MHTZ%20Education/sunup.edu.bd/wp-content/uploads/2020/02/Annual-Picnic-SunUp-International-School-College-Kushtia_4.jpg	(from https://sunup.edu.bd/annual-picnic-2020/)
10:24:27	336194/336194	---M--	200	added ('OK')	image/jpeg	date:Wed,%2019%20Feb%202020%2006:14:11%20GMT	https://sunup.edu.bd/wp-content/uploads/2020/02/Annual-Picnic-SunUp-International-School-College-Kushtia_10.jpg	C:/My%20Web%20Sites/MHTZ%20Education/sunup.edu.bd/wp-content/uploads/2020/02/Annual-Picnic-SunUp-International-School-College-Kushtia_10.jpg	(from https://sunup.edu.bd/annual-picnic-2020/)
10:24:28	357883/357883	---M--	200	added ('OK')	image/jpeg	date:Wed,%2019%20Feb%202020%2006:13:58%20GMT	https://sunup.edu.bd/wp-content/uploads/2020/02/Annual-Picnic-SunUp-International-School-College-Kushtia_8.jpg	C:/My%20Web%20Sites/MHTZ%20Education/sunup.edu.bd/wp-content/uploads/2020/02/Annual-Picnic-SunUp-International-School-College-Kushtia_8.jpg	(from https://sunup.edu.bd/annual-picnic-2020/)
10:24:29	287528/287528	---M--	200	added ('OK')	image/jpeg	date:Wed,%2019%20Feb%202020%2006:13:53%20GMT	https://sunup.edu.bd/wp-content/uploads/2020/02/Annual-Picnic-SunUp-International-School-College-Kushtia_7.jpg	C:/My%20Web%20Sites/MHTZ%20Education/sunup.edu.bd/wp-content/uploads/2020/02/Annual-Picnic-SunUp-International-School-College-Kushtia_7.jpg	(from https://sunup.edu.bd/annual-picnic-2020/)
10:24:31	2466/2466	---M--	200	added ('OK')	application/json	date:Fri,%2021%20Oct%202022%2004:24:30%20GMT	https://sunup.edu.bd/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fsunup.edu.bd%2Fannual-program-2019%2F	C:/My%20Web%20Sites/MHTZ%20Education/sunup.edu.bd/wp-json/oembed/1.0/embed235f.json	(from https://sunup.edu.bd/annual-program-2019/)
10:24:31	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2021%20Oct%202022%2004:24:30%20GMT	https://sunup.edu.bd/?p=1375	C:/My%20Web%20Sites/MHTZ%20Education/sunup.edu.bd/index3661.html	(from https://sunup.edu.bd/annual-program-2019/)
10:24:31	256475/256475	---MC-	200	added ('OK')	application/json	date:Fri,%2021%20Oct%202022%2004:24:29%20GMT	https://sunup.edu.bd/wp-json/wp/v2/pages/1375	C:/My%20Web%20Sites/MHTZ%20Education/sunup.edu.bd/wp-json/wp/v2/pages/1375.json	(from https://sunup.edu.bd/annual-program-2019/)
10:24:32	2536/2536	---M-Z	200	added ('OK')	text/xml	date:Fri,%2021%20Oct%202022%2004:24:32%20GMT	https://sunup.edu.bd/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fsunup.edu.bd%2Fannual-program-2019%2F&format=xml	C:/My%20Web%20Sites/MHTZ%20Education/sunup.edu.bd/wp-json/oembed/1.0/embed01e3	(from https://sunup.edu.bd/annual-program-2019/)
10:24:35	150520/150520	---M--	200	added ('OK')	image/jpeg	date:Thu,%2016%20Jan%202020%2006:16:11%20GMT	https://sunup.edu.bd/wp-content/uploads/2020/01/4-2.jpg	C:/My%20Web%20Sites/MHTZ%20Education/sunup.edu.bd/wp-content/uploads/2020/01/4-2.jpg	(from https://sunup.edu.bd/annual-program-2019/)
10:24:39	554195/554195	---M--	200	added ('OK')	image/jpeg	date:Tue,%2021%20Jan%202020%2005:12:01%20GMT	https://sunup.edu.bd/wp-content/uploads/2020/01/Annual-Program_45-scaled.jpg	C:/My%20Web%20Sites/MHTZ%20Education/sunup.edu.bd/wp-content/uploads/2020/01/Annual-Program_45-scaled.jpg	(from https://sunup.edu.bd/annual-program-2019/)
10:24:39	480164/480164	---M--	200	added ('OK')	image/jpeg	date:Tue,%2021%20Jan%202020%2005:10:29%20GMT	https://sunup.edu.bd/wp-content/uploads/2020/01/Annual-Program_44-scaled.jpg	C:/My%20Web%20Sites/MHTZ%20Education/sunup.edu.bd/wp-content/uploads/2020/01/Annual-Program_44-scaled.jpg	(from https://sunup.edu.bd/annual-program-2019/)
10:24:40	547440/547440	---M--	200	added ('OK')	image/jpeg	date:Tue,%2021%20Jan%202020%2005:07:06%20GMT	https://sunup.edu.bd/wp-content/uploads/2020/01/Annual-Program_42-scaled.jpg	C:/My%20Web%20Sites/MHTZ%20Education/sunup.edu.bd/wp-content/uploads/2020/01/Annual-Program_42-scaled.jpg	(from https://sunup.edu.bd/annual-program-2019/)
10:24:43	148973/148973	---M--	200	added ('OK')	image/jpeg	date:Tue,%2021%20Jan%202020%2005:08:55%20GMT	https://sunup.edu.bd/wp-content/uploads/2020/01/Annual-Program_43-1024x768.jpg	C:/My%20Web%20Sites/MHTZ%20Education/sunup.edu.bd/wp-content/uploads/2020/01/Annual-Program_43-1024x768.jpg	(from https://sunup.edu.bd/annual-program-2019/)
10:24:43	125948/125948	---M--	200	added ('OK')	image/jpeg	date:Tue,%2021%20Jan%202020%2005:14:04%20GMT	https://sunup.edu.bd/wp-content/uploads/2020/01/Annual-Program_46-1024x768.jpg	C:/My%20Web%20Sites/MHTZ%20Education/sunup.edu.bd/wp-content/uploads/2020/01/Annual-Program_46-1024x768.jpg	(from https://sunup.edu.bd/annual-program-2019/)
10:24:45	132292/132292	---M--	200	added ('OK')	image/jpeg	date:Tue,%2021%20Jan%202020%2004:58:30%20GMT	https://sunup.edu.bd/wp-content/uploads/2020/01/Annual-Program_37-1024x585.jpg	C:/My%20Web%20Sites/MHTZ%20Education/sunup.edu.bd/wp-content/uploads/2020/01/Annual-Program_37-1024x585.jpg	(from https://sunup.edu.bd/annual-program-2019/)
10:24:45	143970/143970	---M--	200	added ('OK')	image/jpeg	date:Tue,%2021%20Jan%202020%2005:00:00%20GMT	https://sunup.edu.bd/wp-content/uploads/2020/01/Annual-Program_38-1024x768.jpg	C:/My%20Web%20Sites/MHTZ%20Education/sunup.edu.bd/wp-content/uploads/2020/01/Annual-Program_38-1024x768.jpg	(from https://sunup.edu.bd/annual-program-2019/)
10:24:46	138760/138760	---M--	200	added ('OK')	image/jpeg	date:Tue,%2021%20Jan%202020%2005:49:54%20GMT	https://sunup.edu.bd/wp-content/uploads/2020/01/Annual-Program_68-1024x691.jpg	C:/My%20Web%20Sites/MHTZ%20Education/sunup.edu.bd/wp-content/uploads/2020/01/Annual-Program_68-1024x691.jpg	(from https://sunup.edu.bd/annual-program-2019/)
10:24:46	89183/89183	---M--	200	added ('OK')	image/jpeg	date:Tue,%2021%20Jan%202020%2004:28:32%20GMT	https://sunup.edu.bd/wp-content/uploads/2020/01/Annual-Program_2-1024x577.jpg	C:/My%20Web%20Sites/MHTZ%20Education/sunup.edu.bd/wp-content/uploads/2020/01/Annual-Program_2-1024x577.jpg	(from https://sunup.edu.bd/annual-program-2019/)
10:24:48	86542/86542	---M--	200	added ('OK')	image/jpeg	date:Tue,%2021%20Jan%202020%2004:28:49%20GMT	https://sunup.edu.bd/wp-content/uploads/2020/01/Annual-Program_5-1024x569.jpg	C:/My%20Web%20Sites/MHTZ%20Education/sunup.edu.bd/wp-content/uploads/2020/01/Annual-Program_5-1024x569.jpg	(from https://sunup.edu.bd/annual-program-2019/)
10:24:48	104440/104440	---M--	200	added ('OK')	image/jpeg	date:Tue,%2021%20Jan%202020%2004:28:44%20GMT	https://sunup.edu.bd/wp-content/uploads/2020/01/Annual-Program_4-1024x524.jpg	C:/My%20Web%20Sites/MHTZ%20Education/sunup.edu.bd/wp-content/uploads/2020/01/Annual-Program_4-1024x524.jpg	(from https://sunup.edu.bd/annual-program-2019/)
10:24:49	462448/462448	---M--	200	added ('OK')	image/jpeg	date:Tue,%2021%20Jan%202020%2004:28:38%20GMT	https://sunup.edu.bd/wp-content/uploads/2020/01/Annual-Program_3.jpg	C:/My%20Web%20Sites/MHTZ%20Education/sunup.edu.bd/wp-content/uploads/2020/01/Annual-Program_3.jpg	(from https://sunup.edu.bd/annual-program-2019/)
10:24:50	85721/85721	---M--	200	added ('OK')	image/jpeg	date:Tue,%2021%20Jan%202020%2004:29:06%20GMT	https://sunup.edu.bd/wp-content/uploads/2020/01/Annual-Program_7-1024x583.jpg	C:/My%20Web%20Sites/MHTZ%20Education/sunup.edu.bd/wp-content/uploads/2020/01/Annual-Program_7-1024x583.jpg	(from https://sunup.edu.bd/annual-program-2019/)
10:24:50	87284/87284	---M--	200	added ('OK')	image/jpeg	date:Tue,%2021%20Jan%202020%2004:28:57%20GMT	https://sunup.edu.bd/wp-content/uploads/2020/01/Annual-Program_6-1024x571.jpg	C:/My%20Web%20Sites/MHTZ%20Education/sunup.edu.bd/wp-content/uploads/2020/01/Annual-Program_6-1024x571.jpg	(from https://sunup.edu.bd/annual-program-2019/)
10:24:50	160192/160192	---M--	200	added ('OK')	image/jpeg	date:Tue,%2021%20Jan%202020%2005:05:25%20GMT	https://sunup.edu.bd/wp-content/uploads/2020/01/Annual-Program_41-1024x768.jpg	C:/My%20Web%20Sites/MHTZ%20Education/sunup.edu.bd/wp-content/uploads/2020/01/Annual-Program_41-1024x768.jpg	(from https://sunup.edu.bd/annual-program-2019/)
10:24:51	135973/135973	---M--	200	added ('OK')	image/jpeg	date:Tue,%2021%20Jan%202020%2004:38:40%20GMT	https://sunup.edu.bd/wp-content/uploads/2020/01/Annual-Program_23-1024x663.jpg	C:/My%20Web%20Sites/MHTZ%20Education/sunup.edu.bd/wp-content/uploads/2020/01/Annual-Program_23-1024x663.jpg	(from https://sunup.edu.bd/annual-program-2019/)
10:24:52	114890/114890	---M--	200	added ('OK')	image/jpeg	date:Tue,%2021%20Jan%202020%2005:40:31%20GMT	https://sunup.edu.bd/wp-content/uploads/2020/01/Annual-Program_62-1024x768.jpg	C:/My%20Web%20Sites/MHTZ%20Education/sunup.edu.bd/wp-content/uploads/2020/01/Annual-Program_62-1024x768.jpg	(from https://sunup.edu.bd/annual-program-2019/)
10:24:52	152186/152186	---M--	200	added ('OK')	image/jpeg	date:Tue,%2021%20Jan%202020%2005:50:54%20GMT	https://sunup.edu.bd/wp-content/uploads/2020/01/Annual-Program_69-1024x768.jpg	C:/My%20Web%20Sites/MHTZ%20Education/sunup.edu.bd/wp-content/uploads/2020/01/Annual-Program_69-1024x768.jpg	(from https://sunup.edu.bd/annual-program-2019/)
10:24:52	145085/145085	---M--	200	added ('OK')	image/jpeg	date:Tue,%2021%20Jan%202020%2005:33:24%20GMT	https://sunup.edu.bd/wp-content/uploads/2020/01/Annual-Program_57-1024x768.jpg	C:/My%20Web%20Sites/MHTZ%20Education/sunup.edu.bd/wp-content/uploads/2020/01/Annual-Program_57-1024x768.jpg	(from https://sunup.edu.bd/annual-program-2019/)
10:24:54	123608/123608	---M--	200	added ('OK')	image/jpeg	date:Tue,%2021%20Jan%202020%2005:42:33%20GMT	https://sunup.edu.bd/wp-content/uploads/2020/01/Annual-Program_63-1024x768.jpg	C:/My%20Web%20Sites/MHTZ%20Education/sunup.edu.bd/wp-content/uploads/2020/01/Annual-Program_63-1024x768.jpg	(from https://sunup.edu.bd/annual-program-2019/)
10:24:54	120187/120187	---M--	200	added ('OK')	image/jpeg	date:Tue,%2021%20Jan%202020%2005:38:55%20GMT	https://sunup.edu.bd/wp-content/uploads/2020/01/Annual-Program_61-1024x768.jpg	C:/My%20Web%20Sites/MHTZ%20Education/sunup.edu.bd/wp-content/uploads/2020/01/Annual-Program_61-1024x768.jpg	(from https://sunup.edu.bd/annual-program-2019/)
10:24:54	153955/153955	---M--	200	added ('OK')	image/jpeg	date:Tue,%2021%20Jan%202020%2004:31:36%20GMT	https://sunup.edu.bd/wp-content/uploads/2020/01/Annual-Program_18-1024x644.jpg	C:/My%20Web%20Sites/MHTZ%20Education/sunup.edu.bd/wp-content/uploads/2020/01/Annual-Program_18-1024x644.jpg	(from https://sunup.edu.bd/annual-program-2019/)
10:24:55	101663/101663	---M--	200	added ('OK')	image/jpeg	date:Tue,%2021%20Jan%202020%2004:29:29%20GMT	https://sunup.edu.bd/wp-content/uploads/2020/01/Annual-Program_10-1024x504.jpg	C:/My%20Web%20Sites/MHTZ%20Education/sunup.edu.bd/wp-content/uploads/2020/01/Annual-Program_10-1024x504.jpg	(from https://sunup.edu.bd/annual-program-2019/)
10:24:56	117078/117078	---M--	200	added ('OK')	image/jpeg	date:Tue,%2021%20Jan%202020%2005:29:25%20GMT	https://sunup.edu.bd/wp-content/uploads/2020/01/Annual-Program_55-1024x768.jpg	C:/My%20Web%20Sites/MHTZ%20Education/sunup.edu.bd/wp-content/uploads/2020/01/Annual-Program_55-1024x768.jpg	(from https://sunup.edu.bd/annual-program-2019/)
10:24:56	131647/131647	---M--	200	added ('OK')	image/jpeg	date:Tue,%2021%20Jan%202020%2004:30:25%20GMT	https://sunup.edu.bd/wp-content/uploads/2020/01/Annual-Program_17-1024x576.jpg	C:/My%20Web%20Sites/MHTZ%20Education/sunup.edu.bd/wp-content/uploads/2020/01/Annual-Program_17-1024x576.jpg	(from https://sunup.edu.bd/annual-program-2019/)
10:24:56	120393/120393	---M--	200	added ('OK')	image/jpeg	date:Tue,%2021%20Jan%202020%2004:29:23%20GMT	https://sunup.edu.bd/wp-content/uploads/2020/01/Annual-Program_9-1024x568.jpg	C:/My%20Web%20Sites/MHTZ%20Education/sunup.edu.bd/wp-content/uploads/2020/01/Annual-Program_9-1024x568.jpg	(from https://sunup.edu.bd/annual-program-2019/)
10:24:57	128090/128090	---M--	200	added ('OK')	image/jpeg	date:Tue,%2021%20Jan%202020%2005:31:21%20GMT	https://sunup.edu.bd/wp-content/uploads/2020/01/Annual-Program_56-1024x768.jpg	C:/My%20Web%20Sites/MHTZ%20Education/sunup.edu.bd/wp-content/uploads/2020/01/Annual-Program_56-1024x768.jpg	(from https://sunup.edu.bd/annual-program-2019/)
10:24:57	117260/117260	---M--	200	added ('OK')	image/jpeg	date:Tue,%2021%20Jan%202020%2005:37:11%20GMT	https://sunup.edu.bd/wp-content/uploads/2020/01/Annual-Program_60-1024x768.jpg	C:/My%20Web%20Sites/MHTZ%20Education/sunup.edu.bd/wp-content/uploads/2020/01/Annual-Program_60-1024x768.jpg	(from https://sunup.edu.bd/annual-program-2019/)
10:24:58	127512/127512	---M--	200	added ('OK')	image/jpeg	date:Tue,%2021%20Jan%202020%2005:52:38%20GMT	https://sunup.edu.bd/wp-content/uploads/2020/01/Annual-Program_70-1024x768.jpg	C:/My%20Web%20Sites/MHTZ%20Education/sunup.edu.bd/wp-content/uploads/2020/01/Annual-Program_70-1024x768.jpg	(from https://sunup.edu.bd/annual-program-2019/)
10:24:58	89732/89732	---M--	200	added ('OK')	image/jpeg	date:Tue,%2021%20Jan%202020%2005:25:42%20GMT	https://sunup.edu.bd/wp-content/uploads/2020/01/Annual-Program_53-1024x501.jpg	C:/My%20Web%20Sites/MHTZ%20Education/sunup.edu.bd/wp-content/uploads/2020/01/Annual-Program_53-1024x501.jpg	(from https://sunup.edu.bd/annual-program-2019/)
10:24:59	152264/152264	---M--	200	added ('OK')	image/jpeg	date:Tue,%2021%20Jan%202020%2005:46:05%20GMT	https://sunup.edu.bd/wp-content/uploads/2020/01/Annual-Program_66-1024x768.jpg	C:/My%20Web%20Sites/MHTZ%20Education/sunup.edu.bd/wp-content/uploads/2020/01/Annual-Program_66-1024x768.jpg	(from https://sunup.edu.bd/annual-program-2019/)
10:25:00	114612/114612	---M--	200	added ('OK')	image/jpeg	date:Tue,%2021%20Jan%202020%2004:49:43%20GMT	https://sunup.edu.bd/wp-content/uploads/2020/01/Annual-Program_31-1024x665.jpg	C:/My%20Web%20Sites/MHTZ%20Education/sunup.edu.bd/wp-content/uploads/2020/01/Annual-Program_31-1024x665.jpg	(from https://sunup.edu.bd/annual-program-2019/)
10:25:00	85939/85939	---M--	200	added ('OK')	image/jpeg	date:Tue,%2021%20Jan%202020%2004:48:18%20GMT	https://sunup.edu.bd/wp-content/uploads/2020/01/Annual-Program_30-1024x502.jpg	C:/My%20Web%20Sites/MHTZ%20Education/sunup.edu.bd/wp-content/uploads/2020/01/Annual-Program_30-1024x502.jpg	(from https://sunup.edu.bd/annual-program-2019/)
10:25:01	128873/128873	---M--	200	added ('OK')	image/jpeg	date:Tue,%2021%20Jan%202020%2005:22:19%20GMT	https://sunup.edu.bd/wp-content/uploads/2020/01/Annual-Program_51-1024x709.jpg	C:/My%20Web%20Sites/MHTZ%20Education/sunup.edu.bd/wp-content/uploads/2020/01/Annual-Program_51-1024x709.jpg	(from https://sunup.edu.bd/annual-program-2019/)
10:25:02	154249/154249	---M--	200	added ('OK')	image/jpeg	date:Tue,%2021%20Jan%202020%2004:48:06%20GMT	https://sunup.edu.bd/wp-content/uploads/2020/01/Annual-Program_29-1024x768.jpg	C:/My%20Web%20Sites/MHTZ%20Education/sunup.edu.bd/wp-content/uploads/2020/01/Annual-Program_29-1024x768.jpg	(from https://sunup.edu.bd/annual-program-2019/)
